date,date_id,wind,desc,temp,baro,hum,year,month,day,day_date,start_hour,end_hour
"Saturday, July 6, 2019, 6:00 am — 12:00 pm",1562392800000.0,5.593,Scattered clouds.,73.4,29.92,66,2019,7,Saturday,6,06:00,12:00
"Saturday, July 6, 2019, 12:00 pm — 6:00 pm",1562414400000.0,9.321,Partly sunny.,71.6,29.92,63,2019,7,Saturday,6,12:00,18:00
"Saturday, July 6, 2019, 6:00 pm — 12:00 am",1562436000000.0,6.836,Partly sunny.,69.8,29.93,74,2019,7,Saturday,6,18:00,00:00
"Sunday, July 7, 2019, 12:00 am — 6:00 am",1562457600000.0,4.35,Passing clouds.,60.8,29.96,93,2019,7,Sunday,7,00:00,06:00
"Sunday, July 7, 2019, 6:00 am — 12:00 pm",1562479200000.0,6.836,Light rain. Broken clouds.,60.8,30.01,88,2019,7,Sunday,7,06:00,12:00
"Sunday, July 7, 2019, 12:00 pm — 6:00 pm",1562500800000.0,6.214,Scattered clouds.,71.6,30.03,56,2019,7,Sunday,7,12:00,18:00
"Sunday, July 7, 2019, 6:00 pm — 12:00 am",1562522400000.0,7.457000000000002,Broken clouds.,71.6,30.05,60,2019,7,Sunday,7,18:00,00:00
"Monday, July 8, 2019, 12:00 am — 6:00 am",1562544000000.0,2.486,Passing clouds.,59.0,30.1,80,2019,7,Monday,8,00:00,06:00
"Monday, July 8, 2019, 6:00 am — 12:00 pm",1562565600000.0,4.35,Broken clouds.,68.0,30.15,60,2019,7,Monday,8,06:00,12:00
"Monday, July 8, 2019, 12:00 pm — 6:00 pm",1562587200000.0,3.728,Partly sunny.,73.4,30.13,44,2019,7,Monday,8,12:00,18:00
"Monday, July 8, 2019, 6:00 pm — 12:00 am",1562608800000.0,10.564,Sunny.,71.6,30.13,56,2019,7,Monday,8,18:00,00:00
"Tuesday, July 9, 2019, 12:00 am — 6:00 am",1562630400000.0,6.214,Overcast.,60.8,30.15,72,2019,7,Tuesday,9,00:00,06:00
"Tuesday, July 9, 2019, 6:00 am — 12:00 pm",1562652000000.0,7.457000000000002,Sunny.,68.0,30.15,67,2019,7,Tuesday,9,06:00,12:00
"Tuesday, July 9, 2019, 12:00 pm — 6:00 pm",1562673600000.0,6.214,Sunny.,75.2,30.12,47,2019,7,Tuesday,9,12:00,18:00
"Tuesday, July 9, 2019, 6:00 pm — 12:00 am",1562695200000.0,4.971,Sunny.,73.4,30.11,63,2019,7,Tuesday,9,18:00,00:00
"Wednesday, July 10, 2019, 12:00 am — 6:00 am",1562716800000.0,2.486,Overcast.,64.4,30.11,78,2019,7,Wednesday,10,00:00,06:00
"Wednesday, July 10, 2019, 6:00 am — 12:00 pm",1562738400000.0,6.836,Partly sunny.,75.2,30.09,68,2019,7,Wednesday,10,06:00,12:00
"Wednesday, July 10, 2019, 12:00 pm — 6:00 pm",1562760000000.0,10.564,Partly sunny.,77.0,30.04,53,2019,7,Wednesday,10,12:00,18:00
"Wednesday, July 10, 2019, 6:00 pm — 12:00 am",1562781600000.0,8.078,Sunny.,75.2,29.98,55,2019,7,Wednesday,10,18:00,00:00
"Thursday, July 11, 2019, 12:00 am — 6:00 am",1562803200000.0,5.593,Overcast.,64.4,29.94,67,2019,7,Thursday,11,00:00,06:00
"Thursday, July 11, 2019, 6:00 am — 12:00 pm",1562824800000.0,6.836,Passing clouds.,75.2,29.91,62,2019,7,Thursday,11,06:00,12:00
"Thursday, July 11, 2019, 12:00 pm — 6:00 pm",1562846400000.0,8.078,Scattered clouds.,78.8,29.88,51,2019,7,Thursday,11,12:00,18:00
"Thursday, July 11, 2019, 6:00 pm — 12:00 am",1562868000000.0,9.943,Sunny.,75.2,29.88,58,2019,7,Thursday,11,18:00,00:00
"Friday, July 12, 2019, 12:00 am — 6:00 am",1562889600000.0,7.457000000000002,Passing clouds.,64.4,29.89,79,2019,7,Friday,12,00:00,06:00
"Friday, July 12, 2019, 6:00 am — 12:00 pm",1562911200000.0,9.943,Scattered clouds.,73.4,29.94,67,2019,7,Friday,12,06:00,12:00
"Friday, July 12, 2019, 12:00 pm — 6:00 pm",1562932800000.0,14.914,Passing clouds.,77.0,29.98,46,2019,7,Friday,12,12:00,18:00
"Friday, July 12, 2019, 6:00 pm — 12:00 am",1562954400000.0,11.185,Partly sunny.,73.4,30.05,58,2019,7,Friday,12,18:00,00:00
"Saturday, July 13, 2019, 12:00 am — 6:00 am",1562976000000.0,6.836,Clear.,62.6,30.11,79,2019,7,Saturday,13,00:00,06:00
"Saturday, July 13, 2019, 6:00 am — 12:00 pm",1562997600000.0,8.7,Scattered clouds.,68.0,30.16,69,2019,7,Saturday,13,06:00,12:00
"Saturday, July 13, 2019, 12:00 pm — 6:00 pm",1563019200000.0,8.7,Partly sunny.,73.4,30.17,57,2019,7,Saturday,13,12:00,18:00
"Saturday, July 13, 2019, 6:00 pm — 12:00 am",1563040800000.0,7.457000000000002,Sunny.,69.8,30.18,64,2019,7,Saturday,13,18:00,00:00
"Sunday, July 14, 2019, 12:00 am — 6:00 am",1563062400000.0,4.971,Clear.,62.6,30.19,86,2019,7,Sunday,14,00:00,06:00
"Sunday, July 14, 2019, 6:00 am — 12:00 pm",1563084000000.0,7.457000000000002,Broken clouds.,64.4,30.22,83,2019,7,Sunday,14,06:00,12:00
"Sunday, July 14, 2019, 12:00 pm — 6:00 pm",1563105600000.0,8.7,Partly sunny.,71.6,30.21,58,2019,7,Sunday,14,12:00,18:00
"Sunday, July 14, 2019, 6:00 pm — 12:00 am",1563127200000.0,10.564,Clear.,69.8,30.2,62,2019,7,Sunday,14,18:00,00:00
"Monday, July 15, 2019, 12:00 am — 6:00 am",1563148800000.0,3.728,Passing clouds.,57.2,30.22,86,2019,7,Monday,15,00:00,06:00
"Monday, July 15, 2019, 6:00 am — 12:00 pm",1563170400000.0,7.457000000000002,Partly sunny.,62.6,30.21,70,2019,7,Monday,15,06:00,12:00
"Monday, July 15, 2019, 12:00 pm — 6:00 pm",1563192000000.0,6.214,Passing clouds.,69.8,30.18,53,2019,7,Monday,15,12:00,18:00
"Monday, July 15, 2019, 6:00 pm — 12:00 am",1563213600000.0,6.214,Passing clouds.,69.8,30.15,60,2019,7,Monday,15,18:00,00:00
"Tuesday, July 16, 2019, 12:00 am — 6:00 am",1563235200000.0,2.486,Clear.,57.2,30.13,86,2019,7,Tuesday,16,00:00,06:00
"Tuesday, July 16, 2019, 6:00 am — 12:00 pm",1563256800000.0,4.35,Sunny.,73.4,30.11,66,2019,7,Tuesday,16,06:00,12:00
"Tuesday, July 16, 2019, 12:00 pm — 6:00 pm",1563278400000.0,4.35,Sunny.,80.6,30.06,36,2019,7,Tuesday,16,12:00,18:00
"Tuesday, July 16, 2019, 6:00 pm — 12:00 am",1563300000000.0,8.078,Sunny.,78.8,30.02,54,2019,7,Tuesday,16,18:00,00:00
"Wednesday, July 17, 2019, 12:00 am — 6:00 am",1563321600000.0,2.486,Clear.,60.8,30.02,85,2019,7,Wednesday,17,00:00,06:00
"Wednesday, July 17, 2019, 6:00 am — 12:00 pm",1563343200000.0,4.971,Sunny.,75.2,29.97,64,2019,7,Wednesday,17,06:00,12:00
"Wednesday, July 17, 2019, 12:00 pm — 6:00 pm",1563364800000.0,8.7,Sunny.,78.8,29.91,42,2019,7,Wednesday,17,12:00,18:00
"Wednesday, July 17, 2019, 6:00 pm — 12:00 am",1563386400000.0,9.321,Sunny.,73.4,29.86,55,2019,7,Wednesday,17,18:00,00:00
"Thursday, July 18, 2019, 12:00 am — 6:00 am",1563408000000.0,5.593,Passing clouds.,64.4,29.83,84,2019,7,Thursday,18,00:00,06:00
"Thursday, July 18, 2019, 6:00 am — 12:00 pm",1563429600000.0,8.7,Drizzle. Partly sunny.,68.0,29.8,92,2019,7,Thursday,18,06:00,12:00
"Thursday, July 18, 2019, 12:00 pm — 6:00 pm",1563451200000.0,13.05,Broken clouds.,75.2,29.82,54,2019,7,Thursday,18,12:00,18:00
"Thursday, July 18, 2019, 6:00 pm — 12:00 am",1563472800000.0,9.321,Sunny.,71.6,29.86,54,2019,7,Thursday,18,18:00,00:00
"Friday, July 19, 2019, 12:00 am — 6:00 am",1563494400000.0,2.486,Clear.,59.0,29.9,79,2019,7,Friday,19,00:00,06:00
"Friday, July 19, 2019, 6:00 am — 12:00 pm",1563516000000.0,8.7,Light rain. Broken clouds.,64.4,29.89,80,2019,7,Friday,19,06:00,12:00
"Friday, July 19, 2019, 12:00 pm — 6:00 pm",1563537600000.0,11.185,Partly sunny.,66.2,29.84,93,2019,7,Friday,19,12:00,18:00
"Friday, July 19, 2019, 6:00 pm — 12:00 am",1563559200000.0,6.214,Light rain. Broken clouds.,66.2,29.79,95,2019,7,Friday,19,18:00,00:00
"Saturday, July 20, 2019, 12:00 am — 6:00 am",1563580800000.0,0.0,Partly cloudy.,64.4,29.72,98,2019,7,Saturday,20,00:00,06:00
"Saturday, July 20, 2019, 6:00 am — 12:00 pm",1563602400000.0,10.564,Broken clouds.,69.8,29.7,88,2019,7,Saturday,20,06:00,12:00
"Saturday, July 20, 2019, 12:00 pm — 6:00 pm",1563624000000.0,16.157,Scattered clouds.,75.2,29.79,55,2019,7,Saturday,20,12:00,18:00
"Saturday, July 20, 2019, 6:00 pm — 12:00 am",1563645600000.0,7.457000000000002,Passing clouds.,71.6,29.91,63,2019,7,Saturday,20,18:00,00:00
"Sunday, July 21, 2019, 12:00 am — 6:00 am",1563667200000.0,0.0,Clear.,59.0,30.04,89,2019,7,Sunday,21,00:00,06:00
"Sunday, July 21, 2019, 6:00 am — 12:00 pm",1563688800000.0,9.321,Broken clouds.,69.8,30.13,74,2019,7,Sunday,21,06:00,12:00
"Sunday, July 21, 2019, 12:00 pm — 6:00 pm",1563710400000.0,12.428,Broken clouds.,75.2,30.15,56,2019,7,Sunday,21,12:00,18:00
"Sunday, July 21, 2019, 6:00 pm — 12:00 am",1563732000000.0,6.214,Partly sunny.,71.6,30.15,63,2019,7,Sunday,21,18:00,00:00
"Monday, July 22, 2019, 12:00 am — 6:00 am",1563753600000.0,0.0,Passing clouds.,64.4,30.15,86,2019,7,Monday,22,00:00,06:00
"Monday, July 22, 2019, 6:00 am — 12:00 pm",1563775200000.0,10.564,Partly sunny.,75.2,30.17,77,2019,7,Monday,22,06:00,12:00
"Monday, July 22, 2019, 12:00 pm — 6:00 pm",1563796800000.0,11.185,Scattered clouds.,80.6,30.15,59,2019,7,Monday,22,12:00,18:00
"Monday, July 22, 2019, 6:00 pm — 12:00 am",1563818400000.0,6.836,Passing clouds.,78.8,30.14,68,2019,7,Monday,22,18:00,00:00
"Tuesday, July 23, 2019, 12:00 am — 6:00 am",1563840000000.0,1.243,Clear.,64.4,30.13,97,2019,7,Tuesday,23,00:00,06:00
"Tuesday, July 23, 2019, 6:00 am — 12:00 pm",1563861600000.0,5.593,Sunny.,84.2,30.09,71,2019,7,Tuesday,23,06:00,12:00
"Tuesday, July 23, 2019, 12:00 pm — 6:00 pm",1563883200000.0,11.185,Sunny.,91.4,30.0,34,2019,7,Tuesday,23,12:00,18:00
"Tuesday, July 23, 2019, 6:00 pm — 12:00 am",1563904800000.0,10.564,Sunny.,89.6,29.92,44,2019,7,Tuesday,23,18:00,00:00
"Wednesday, July 24, 2019, 12:00 am — 6:00 am",1563926400000.0,6.214,Passing clouds.,75.2,29.83,83,2019,7,Wednesday,24,00:00,06:00
"Wednesday, July 24, 2019, 6:00 am — 12:00 pm",1563948000000.0,8.078,Sunny.,82.4,29.87,73,2019,7,Wednesday,24,06:00,12:00
"Wednesday, July 24, 2019, 12:00 pm — 6:00 pm",1563969600000.0,11.807,Sunny.,89.6,29.89,38,2019,7,Wednesday,24,12:00,18:00
"Wednesday, July 24, 2019, 6:00 pm — 12:00 am",1563991200000.0,5.593,Sunny.,84.2,29.93,45,2019,7,Wednesday,24,18:00,00:00
"Thursday, July 25, 2019, 12:00 am — 6:00 am",1564012800000.0,1.243,Clear.,66.2,29.9,80,2019,7,Thursday,25,00:00,06:00
"Thursday, July 25, 2019, 6:00 am — 12:00 pm",1564034400000.0,8.078,Sunny.,93.2,29.85,47,2019,7,Thursday,25,06:00,12:00
"Thursday, July 25, 2019, 12:00 pm — 6:00 pm",1564056000000.0,11.185,Sunny.,100.4,29.79,34,2019,7,Thursday,25,12:00,18:00
"Thursday, July 25, 2019, 6:00 pm — 12:00 am",1564077600000.0,7.457000000000002,Sunny.,93.2,29.78,50,2019,7,Thursday,25,18:00,00:00
"Friday, July 26, 2019, 12:00 am — 6:00 am",1564099200000.0,5.593,Passing clouds.,75.2,29.83,73,2019,7,Friday,26,00:00,06:00
"Friday, July 26, 2019, 6:00 am — 12:00 pm",1564120800000.0,6.836,Sunny.,71.6,29.86,84,2019,7,Friday,26,06:00,12:00
"Friday, July 26, 2019, 12:00 pm — 6:00 pm",1564142400000.0,6.836,Broken clouds.,77.0,29.84,63,2019,7,Friday,26,12:00,18:00
"Friday, July 26, 2019, 6:00 pm — 12:00 am",1564164000000.0,6.836,Overcast.,75.2,29.81,70,2019,7,Friday,26,18:00,00:00
"Saturday, July 27, 2019, 12:00 am — 6:00 am",1564185600000.0,6.836,Overcast.,64.4,29.77,94,2019,7,Saturday,27,00:00,06:00
"Saturday, July 27, 2019, 6:00 am — 12:00 pm",1564207200000.0,6.214,Light rain. Mostly cloudy.,64.4,29.73,95,2019,7,Saturday,27,06:00,12:00
"Saturday, July 27, 2019, 12:00 pm — 6:00 pm",1564228800000.0,9.321,Light rain. Broken clouds.,66.2,29.71,87,2019,7,Saturday,27,12:00,18:00
"Saturday, July 27, 2019, 6:00 pm — 12:00 am",1564250400000.0,8.078,Partly sunny.,64.4,29.72,89,2019,7,Saturday,27,18:00,00:00
"Sunday, July 28, 2019, 12:00 am — 6:00 am",1564272000000.0,9.943,Passing clouds.,60.8,29.68,85,2019,7,Sunday,28,00:00,06:00
"Sunday, July 28, 2019, 6:00 am — 12:00 pm",1564293600000.0,13.671,Partly sunny.,64.4,29.68,79,2019,7,Sunday,28,06:00,12:00
"Sunday, July 28, 2019, 12:00 pm — 6:00 pm",1564315200000.0,12.428,Partly sunny.,71.6,29.69,57,2019,7,Sunday,28,12:00,18:00
"Sunday, July 28, 2019, 6:00 pm — 12:00 am",1564336800000.0,9.943,Sunny.,71.6,29.72,57,2019,7,Sunday,28,18:00,00:00
"Monday, July 29, 2019, 12:00 am — 6:00 am",1564358400000.0,3.728,Passing clouds.,60.8,29.78,85,2019,7,Monday,29,00:00,06:00
"Monday, July 29, 2019, 6:00 am — 12:00 pm",1564380000000.0,6.214,Passing clouds.,71.6,29.8,63,2019,7,Monday,29,06:00,12:00
"Monday, July 29, 2019, 12:00 pm — 6:00 pm",1564401600000.0,10.564,Passing clouds.,77.0,29.78,43,2019,7,Monday,29,12:00,18:00
"Monday, July 29, 2019, 6:00 pm — 12:00 am",1564423200000.0,9.321,Sunny.,75.2,29.76,50,2019,7,Monday,29,18:00,00:00
"Tuesday, July 30, 2019, 12:00 am — 6:00 am",1564444800000.0,7.457000000000002,Passing clouds.,68.0,29.71,70,2019,7,Tuesday,30,00:00,06:00
"Tuesday, July 30, 2019, 6:00 am — 12:00 pm",1564466400000.0,15.535,Sprinkles. Broken clouds.,66.2,29.67,78,2019,7,Tuesday,30,06:00,12:00
"Tuesday, July 30, 2019, 12:00 pm — 6:00 pm",1564488000000.0,18.021,Sprinkles. Broken clouds.,66.2,29.61,87,2019,7,Tuesday,30,12:00,18:00
"Tuesday, July 30, 2019, 6:00 pm — 12:00 am",1564509600000.0,14.293,Broken clouds.,66.2,29.69,85,2019,7,Tuesday,30,18:00,00:00
"Wednesday, July 31, 2019, 12:00 am — 6:00 am",1564531200000.0,13.05,Passing clouds.,62.6,29.8,86,2019,7,Wednesday,31,00:00,06:00
"Wednesday, July 31, 2019, 6:00 am — 12:00 pm",1564552800000.0,14.914,Broken clouds.,68.0,29.87,76,2019,7,Wednesday,31,06:00,12:00
"Wednesday, July 31, 2019, 12:00 pm — 6:00 pm",1564574400000.0,15.535,Scattered clouds.,73.4,29.91,53,2019,7,Wednesday,31,12:00,18:00
"Wednesday, July 31, 2019, 6:00 pm — 12:00 am",1564596000000.0,10.564,Sunny.,71.6,29.95,51,2019,7,Wednesday,31,18:00,00:00
"Wednesday, July 1, 2020, 12:00 am — 6:00 am",1593561600000.0,10.564,Partly cloudy.,62.6,29.66,80,2020,7,Wednesday,1,00:00,06:00
"Wednesday, July 1, 2020, 6:00 am — 12:00 pm",1593583200000.0,13.05,Broken clouds.,66.2,29.67,70,2020,7,Wednesday,1,06:00,12:00
"Wednesday, July 1, 2020, 12:00 pm — 6:00 pm",1593604800000.0,14.914,Partly sunny.,69.8,29.69,70,2020,7,Wednesday,1,12:00,18:00
"Wednesday, July 1, 2020, 6:00 pm — 12:00 am",1593626400000.0,9.321,Clear.,64.4,29.74,81,2020,7,Wednesday,1,18:00,00:00
"Thursday, July 2, 2020, 12:00 am — 6:00 am",1593648000000.0,8.078,Clear.,60.8,29.78,81,2020,7,Thursday,2,00:00,06:00
"Thursday, July 2, 2020, 6:00 am — 12:00 pm",1593669600000.0,11.807,Broken clouds.,64.4,29.82,79,2020,7,Thursday,2,06:00,12:00
"Thursday, July 2, 2020, 12:00 pm — 6:00 pm",1593691200000.0,14.293,Scattered clouds.,69.8,29.87,76,2020,7,Thursday,2,12:00,18:00
"Thursday, July 2, 2020, 6:00 pm — 12:00 am",1593712800000.0,4.971,Partly sunny.,62.6,29.96,79,2020,7,Thursday,2,18:00,00:00
"Friday, July 3, 2020, 12:00 am — 6:00 am",1593734400000.0,6.836,Clear.,59.0,30.01,93,2020,7,Friday,3,00:00,06:00
"Friday, July 3, 2020, 6:00 am — 12:00 pm",1593756000000.0,14.293,Scattered clouds.,66.2,30.01,69,2020,7,Friday,3,06:00,12:00
"Friday, July 3, 2020, 12:00 pm — 6:00 pm",1593777600000.0,17.4,Partly sunny.,69.8,29.97,54,2020,7,Friday,3,12:00,18:00
"Friday, July 3, 2020, 6:00 pm — 12:00 am",1593799200000.0,14.293,Partly sunny.,62.6,29.94,86,2020,7,Friday,3,18:00,00:00
"Saturday, July 4, 2020, 12:00 am — 6:00 am",1593820800000.0,12.428,Low clouds.,60.8,29.87,94,2020,7,Saturday,4,00:00,06:00
"Saturday, July 4, 2020, 6:00 am — 12:00 pm",1593842400000.0,13.671,Overcast.,66.2,29.83,85,2020,7,Saturday,4,06:00,12:00
"Saturday, July 4, 2020, 12:00 pm — 6:00 pm",1593864000000.0,16.157,Mostly cloudy.,69.8,29.83,76,2020,7,Saturday,4,12:00,18:00
"Saturday, July 4, 2020, 6:00 pm — 12:00 am",1593885600000.0,13.671,Drizzle. Mostly cloudy.,66.2,29.82,86,2020,7,Saturday,4,18:00,00:00
"Sunday, July 5, 2020, 12:00 am — 6:00 am",1593907200000.0,17.4,Overcast.,62.6,29.78,88,2020,7,Sunday,5,00:00,06:00
"Sunday, July 5, 2020, 6:00 am — 12:00 pm",1593928800000.0,19.885,Partly sunny.,68.0,29.8,71,2020,7,Sunday,5,06:00,12:00
"Sunday, July 5, 2020, 12:00 pm — 6:00 pm",1593950400000.0,24.235,Scattered clouds.,68.0,29.87,46,2020,7,Sunday,5,12:00,18:00
"Sunday, July 5, 2020, 6:00 pm — 12:00 am",1593972000000.0,19.885,Sunny.,64.4,29.91,59,2020,7,Sunday,5,18:00,00:00
"Monday, July 6, 2020, 12:00 am — 6:00 am",1593993600000.0,11.807,Clear.,55.4,29.97,79,2020,7,Monday,6,00:00,06:00
"Monday, July 6, 2020, 6:00 am — 12:00 pm",1594015200000.0,14.914,Partly sunny.,62.6,30.05,64,2020,7,Monday,6,06:00,12:00
"Monday, July 6, 2020, 12:00 pm — 6:00 pm",1594036800000.0,13.05,Partly sunny.,68.0,30.14,51,2020,7,Monday,6,12:00,18:00
"Monday, July 6, 2020, 6:00 pm — 12:00 am",1594058400000.0,6.836,Scattered clouds.,66.2,30.18,52,2020,7,Monday,6,18:00,00:00
"Tuesday, July 7, 2020, 12:00 am — 6:00 am",1594080000000.0,2.486,Passing clouds.,51.8,30.19,81,2020,7,Tuesday,7,00:00,06:00
"Tuesday, July 7, 2020, 6:00 am — 12:00 pm",1594101600000.0,8.078,Broken clouds.,68.0,30.14,61,2020,7,Tuesday,7,06:00,12:00
"Tuesday, July 7, 2020, 12:00 pm — 6:00 pm",1594123200000.0,13.05,Partly sunny.,68.0,30.08,50,2020,7,Tuesday,7,12:00,18:00
"Tuesday, July 7, 2020, 6:00 pm — 12:00 am",1594144800000.0,4.35,Partly sunny.,59.0,30.03,95,2020,7,Tuesday,7,18:00,00:00
"Wednesday, July 8, 2020, 12:00 am — 6:00 am",1594166400000.0,6.836,Passing clouds.,59.0,29.96,99,2020,7,Wednesday,8,00:00,06:00
"Wednesday, July 8, 2020, 6:00 am — 12:00 pm",1594188000000.0,8.078,Drizzle. Partly sunny.,64.4,29.95,95,2020,7,Wednesday,8,06:00,12:00
"Wednesday, July 8, 2020, 12:00 pm — 6:00 pm",1594209600000.0,6.836,Partly sunny.,66.2,29.97,87,2020,7,Wednesday,8,12:00,18:00
"Wednesday, July 8, 2020, 6:00 pm — 12:00 am",1594231200000.0,7.457000000000002,Passing clouds.,64.4,29.95,93,2020,7,Wednesday,8,18:00,00:00
"Thursday, July 9, 2020, 12:00 am — 6:00 am",1594252800000.0,9.321,Passing clouds.,62.6,29.89,95,2020,7,Thursday,9,00:00,06:00
"Thursday, July 9, 2020, 6:00 am — 12:00 pm",1594274400000.0,12.428,Partly sunny.,66.2,29.87,86,2020,7,Thursday,9,06:00,12:00
"Thursday, July 9, 2020, 12:00 pm — 6:00 pm",1594296000000.0,9.943,Drizzle. Broken clouds.,68.0,29.85,93,2020,7,Thursday,9,12:00,18:00
"Thursday, July 9, 2020, 6:00 pm — 12:00 am",1594317600000.0,8.7,Broken clouds.,64.4,29.84,95,2020,7,Thursday,9,18:00,00:00
"Friday, July 10, 2020, 12:00 am — 6:00 am",1594339200000.0,8.7,Low clouds.,57.2,29.93,96,2020,7,Friday,10,00:00,06:00
"Friday, July 10, 2020, 6:00 am — 12:00 pm",1594360800000.0,10.564,Passing clouds.,60.8,30.01,80,2020,7,Friday,10,06:00,12:00
"Friday, July 10, 2020, 12:00 pm — 6:00 pm",1594382400000.0,12.428,Partly sunny.,66.2,30.09,52,2020,7,Friday,10,12:00,18:00
"Friday, July 10, 2020, 6:00 pm — 12:00 am",1594404000000.0,6.836,Clear.,64.4,30.16,62,2020,7,Friday,10,18:00,00:00
"Saturday, July 11, 2020, 12:00 am — 6:00 am",1594425600000.0,3.728,Clear.,50.0,30.24,86,2020,7,Saturday,11,00:00,06:00
"Saturday, July 11, 2020, 6:00 am — 12:00 pm",1594447200000.0,10.564,Scattered clouds.,62.6,30.3,63,2020,7,Saturday,11,06:00,12:00
"Saturday, July 11, 2020, 12:00 pm — 6:00 pm",1594468800000.0,9.321,Sunny.,66.2,30.33,44,2020,7,Saturday,11,12:00,18:00
"Saturday, July 11, 2020, 6:00 pm — 12:00 am",1594490400000.0,4.971,Sunny.,66.2,30.35,60,2020,7,Saturday,11,18:00,00:00
"Sunday, July 12, 2020, 12:00 am — 6:00 am",1594512000000.0,1.864,Clear.,50.0,30.36,89,2020,7,Sunday,12,00:00,06:00
"Sunday, July 12, 2020, 6:00 am — 12:00 pm",1594533600000.0,3.107,Sunny.,69.8,30.37,63,2020,7,Sunday,12,06:00,12:00
"Sunday, July 12, 2020, 12:00 pm — 6:00 pm",1594555200000.0,3.728,Sunny.,73.4,30.33,36,2020,7,Sunday,12,12:00,18:00
"Sunday, July 12, 2020, 6:00 pm — 12:00 am",1594576800000.0,6.214,Sunny.,75.2,30.3,49,2020,7,Sunday,12,18:00,00:00
"Monday, July 13, 2020, 12:00 am — 6:00 am",1594598400000.0,3.107,Clear.,57.2,30.28,80,2020,7,Monday,13,00:00,06:00
"Monday, July 13, 2020, 6:00 am — 12:00 pm",1594620000000.0,7.457000000000002,Sunny.,71.6,30.25,57,2020,7,Monday,13,06:00,12:00
"Monday, July 13, 2020, 12:00 pm — 6:00 pm",1594641600000.0,13.671,Sunny.,75.2,30.16,43,2020,7,Monday,13,12:00,18:00
"Monday, July 13, 2020, 6:00 pm — 12:00 am",1594663200000.0,6.836,Sunny.,69.8,30.08,71,2020,7,Monday,13,18:00,00:00
"Tuesday, July 14, 2020, 12:00 am — 6:00 am",1594684800000.0,4.971,Passing clouds.,60.8,30.03,98,2020,7,Tuesday,14,00:00,06:00
"Tuesday, July 14, 2020, 6:00 am — 12:00 pm",1594706400000.0,6.836,Broken clouds.,66.2,30.03,78,2020,7,Tuesday,14,06:00,12:00
"Tuesday, July 14, 2020, 12:00 pm — 6:00 pm",1594728000000.0,9.943,Partly sunny.,68.0,30.0,58,2020,7,Tuesday,14,12:00,18:00
"Tuesday, July 14, 2020, 6:00 pm — 12:00 am",1594749600000.0,6.836,Sunny.,66.2,29.98,66,2020,7,Tuesday,14,18:00,00:00
"Wednesday, July 15, 2020, 12:00 am — 6:00 am",1594771200000.0,3.728,Overcast.,59.0,29.99,78,2020,7,Wednesday,15,00:00,06:00
"Wednesday, July 15, 2020, 6:00 am — 12:00 pm",1594792800000.0,6.214,Broken clouds.,62.6,29.99,74,2020,7,Wednesday,15,06:00,12:00
"Wednesday, July 15, 2020, 12:00 pm — 6:00 pm",1594814400000.0,9.321,Partly sunny.,66.2,30.0,65,2020,7,Wednesday,15,12:00,18:00
"Wednesday, July 15, 2020, 6:00 pm — 12:00 am",1594836000000.0,6.836,Partly sunny.,62.6,30.03,78,2020,7,Wednesday,15,18:00,00:00
"Thursday, July 16, 2020, 12:00 am — 6:00 am",1594857600000.0,6.836,Passing clouds.,60.8,30.07,80,2020,7,Thursday,16,00:00,06:00
"Thursday, July 16, 2020, 6:00 am — 12:00 pm",1594879200000.0,10.564,Broken clouds.,66.2,30.11,74,2020,7,Thursday,16,06:00,12:00
"Thursday, July 16, 2020, 12:00 pm — 6:00 pm",1594900800000.0,10.564,Partly sunny.,73.4,30.12,60,2020,7,Thursday,16,12:00,18:00
"Thursday, July 16, 2020, 6:00 pm — 12:00 am",1594922400000.0,5.593,Partly sunny.,73.4,30.14,66,2020,7,Thursday,16,18:00,00:00
"Friday, July 17, 2020, 12:00 am — 6:00 am",1594944000000.0,2.486,Overcast.,66.2,30.15,84,2020,7,Friday,17,00:00,06:00
"Friday, July 17, 2020, 6:00 am — 12:00 pm",1594965600000.0,5.593,Scattered clouds.,75.2,30.15,68,2020,7,Friday,17,06:00,12:00
"Friday, July 17, 2020, 12:00 pm — 6:00 pm",1594987200000.0,9.943,Sunny.,80.6,30.12,42,2020,7,Friday,17,12:00,18:00
"Friday, July 17, 2020, 6:00 pm — 12:00 am",1595008800000.0,11.807,Sunny.,77.0,30.11,60,2020,7,Friday,17,18:00,00:00
"Saturday, July 18, 2020, 12:00 am — 6:00 am",1595030400000.0,4.971,Clear.,60.8,30.1,85,2020,7,Saturday,18,00:00,06:00
"Saturday, July 18, 2020, 6:00 am — 12:00 pm",1595052000000.0,10.564,Broken clouds.,71.6,30.08,73,2020,7,Saturday,18,06:00,12:00
"Saturday, July 18, 2020, 12:00 pm — 6:00 pm",1595073600000.0,10.564,Partly sunny.,75.2,30.04,49,2020,7,Saturday,18,12:00,18:00
"Saturday, July 18, 2020, 6:00 pm — 12:00 am",1595095200000.0,6.836,Sunny.,73.4,30.02,62,2020,7,Saturday,18,18:00,00:00
"Sunday, July 19, 2020, 12:00 am — 6:00 am",1595116800000.0,4.35,Partly cloudy.,62.6,30.02,84,2020,7,Sunday,19,00:00,06:00
